Time,"BZ, nT (GSE)","SW Proton Density, N/cm^3","SW Plasma Speed, km/s",Flow pressure,E elecrtric field,"Dst-index, nT"
1005678000,-3.1,7.7,366.0,2.02,1.24,-17
1005681600,-2.7,8.3,363.0,2.1,1.09,-25
1005685200,0.5,9.8,360.0,2.42,-0.11,-24
1005688800,1.6,10.6,362.0,2.6,-0.51,-16
1005692400,2.5,10.9,361.0,2.67,-0.94,-12
1005696000,2.2,10.4,357.0,2.5,-0.86,-11
1005699600,1.8,10.2,357.0,2.53,-0.79,-12
1005703200,1.9,9.5,347.0,2.29,-0.8,-11
1005706800,1.0,11.4,339.0,2.62,-0.41,-12
1005710400,0.1,11.4,338.0,2.6,-0.1,-8
1005714000,-0.7,13.9,335.0,3.12,0.37,-7
1005717600,-1.0,14.4,331.0,3.16,0.46,-7
1005721200,0.7,15.5,330.0,3.38,-0.26,-7
1005724800,0.8,15.9,325.0,3.36,-0.29,-8
1005728400,1.5,12.6,322.0,2.61,-0.77,-10
1005732000,0.6,10.9,321.0,2.25,-0.64,-10
1005735600,0.1,10.1,319.0,2.06,-0.48,-8
1005739200,-0.5,9.2,318.0,1.86,-0.29,-9
1005742800,-0.7,9.5,315.0,1.89,-0.03,-9
1005746400,-1.1,999.9,314.0,99.99,0.16,-7
1005750000,0.1,999.9,310.0,99.99,-0.28,-6
1005753600,-0.4,999.9,309.0,99.99,-0.09,-4
1005757200,-0.9,999.9,307.0,99.99,0.09,-4
1005760800,-0.9,999.9,304.0,99.99,0.12,-7
1005764400,-0.2,999.9,300.0,99.99,-0.06,-9
1005768000,-0.3,999.9,296.0,99.99,-0.0,-10
1005771600,0.3,999.9,292.0,99.99,-0.15,-8
1005775200,-0.3,999.9,288.0,99.99,0.03,-3
1005778800,1.7,999.9,287.0,99.99,-0.55,-1
1005782400,3.3,999.9,286.0,99.99,-1.0,0
1005786000,3.2,999.9,283.0,99.99,-0.91,-1
1005789600,3.5,999.9,287.0,99.99,-1.0,0
1005793200,3.4,999.9,287.0,99.99,-0.92,0
1005796800,2.9,999.9,286.0,99.99,-0.69,0
1005800400,1.3,999.9,283.0,99.99,-0.14,-3
1005804000,0.2,999.9,280.0,99.99,0.2,-7
1005807600,0.9,999.9,279.0,99.99,0.03,-7
1005811200,0.8,999.9,283.0,99.99,0.11,-6
1005814800,1.0,999.9,280.0,99.99,0.06,-6
1005818400,1.4,999.9,276.0,99.99,-0.11,-3
1005822000,-0.4,999.9,282.0,99.99,0.2,2
1005825600,-0.1,999.9,277.0,99.99,-0.19,-1
1005829200,0.4,999.9,280.0,99.99,-0.39,-1
1005832800,0.2,999.9,281.0,99.99,-0.37,-1
1005836400,-1.4,999.9,294.0,99.99,0.03,13
1005840000,-0.1,999.9,313.0,99.99,-0.03,19
1005843600,-14.1,999.9,325.0,99.99,4.22,-1
1005847200,-8.8,32.8,329.0,7.1,3.13,-10
1005850800,4.4,36.1,328.0,7.77,-1.54,-20
1005854400,10.8,31.1,330.0,6.77,-3.5,-24
1005858000,13.0,18.6,339.0,4.28,-4.34,-20
1005861600,10.7,12.2,356.0,3.09,-3.67,-22
1005865200,10.8,12.4,366.0,3.32,-3.73,-16
1005868800,6.8,12.4,360.0,3.21,-2.09,-12
1005872400,3.5,10.9,361.0,2.84,-0.79,-16
1005876000,4.9,7.3,377.0,2.08,-1.06,-23
1005879600,5.3,6.4,375.0,1.8,-0.97,-27
1005883200,3.1,7.7,365.0,2.05,0.11,-27
1005886800,1.7,10.1,354.0,2.53,0.64,-29
1005890400,3.7,8.2,358.0,1.82,0.32,-31
1005894000,2.7,11.9,358.0,2.76,0.75,-32
1005897600,3.5,11.9,359.0,2.74,0.5,-33
1005901200,4.5,9.3,356.0,2.17,0.21,-33
1005904800,3.4,11.4,355.0,2.66,0.32,-32
1005908400,0.8,18.4,365.0,4.39,0.55,-29
1005912000,-1.2,12.6,381.0,3.32,1.03,-32
1005915600,2.2,10.6,366.0,2.69,0.37,-33
1005919200,2.1,13.5,376.0,3.33,-0.0,-23
1005922800,4.3,10.5,367.0,2.44,-0.84,-26
1005926400,6.2,6.8,369.0,1.58,-1.7,-27
1005930000,6.4,6.7,381.0,1.66,-1.98,-21
1005933600,4.8,9.6,373.0,2.28,-1.53,-17
1005937200,1.2,4.0,379.0,1.0,-0.19,-21
1005940800,-0.5,2.9,385.0,0.81,0.39,-23
1005944400,0.7,2.9,398.0,0.89,-0.08,-23
1005948000,-0.9,2.9,403.0,0.91,0.56,-20
1005951600,-1.9,3.3,392.0,1.0,0.9,-20
1005955200,3.2,3.0,408.0,0.98,-1.1,-23
1005958800,-1.6,3.5,398.0,1.1,0.92,-26
1005962400,-2.3,4.0,397.0,1.16,1.31,-28
1005966000,-2.8,3.8,408.0,1.17,1.59,-34
1005969600,0.3,3.7,405.0,1.15,0.36,-39
1005973200,1.9,3.5,415.0,1.11,-0.04,-34
1005976800,2.7,3.5,418.0,1.15,-0.25,-35
1005980400,2.0,3.5,415.0,1.21,0.17,-36
1005984000,-0.3,3.7,406.0,1.17,0.97,-37
1005987600,-1.6,3.9,403.0,1.25,1.41,-38
1005991200,-0.8,4.1,404.0,1.26,1.49,-36
1005994800,-6.5,4.7,409.0,1.5,2.58,-34
1005998400,-4.8,4.5,408.0,1.47,2.65,-38
1006002000,-2.9,4.6,413.0,1.57,2.15,-33
1006005600,2.2,4.6,396.0,1.37,-0.2,-37
1006009200,1.0,3.7,404.0,1.17,0.36,-36
1006012800,-0.5,3.9,402.0,1.2,0.76,-31
1006016400,-3.8,5.1,422.0,1.72,2.19,-26
1006020000,2.6,4.2,403.0,1.31,-0.69,-33
1006023600,-1.5,5.0,378.0,1.44,0.68,-32
1006027200,2.6,4.8,378.0,1.46,-0.94,-29
1006030800,0.3,3.9,407.0,1.23,-0.0,-24
1006034400,-0.4,3.9,407.0,1.23,0.28,-29
1006038000,1.1,5.1,393.0,1.53,-0.35,-28
1006041600,0.7,4.4,426.0,1.5,-0.09,-23
1006045200,1.7,4.3,409.0,1.44,-0.45,-23
1006048800,-0.8,4.5,419.0,1.58,0.71,-23
1006052400,1.3,4.6,399.0,1.46,-0.12,-28
1006056000,1.1,4.4,416.0,1.52,0.29,-33
1006059600,1.8,4.3,401.0,1.38,-0.08,-38
1006063200,-1.3,5.5,385.0,1.63,0.65,-38
1006066800,0.3,5.0,388.0,1.51,0.35,-37
1006070400,-3.2,5.6,389.0,1.69,1.4,-33
1006074000,-4.1,5.8,396.0,1.82,1.54,-29
1006077600,-0.8,6.0,382.0,1.75,-0.31,-30
1006081200,-2.2,6.6,392.0,2.03,0.43,-28
1006084800,-4.2,5.8,394.0,1.8,0.87,-33
1006088400,-2.3,5.5,383.0,1.61,0.46,-31
1006092000,-0.4,5.9,373.0,1.64,0.82,-26
1006095600,-2.6,6.3,372.0,1.74,1.41,-26
1006099200,-5.5,7.0,383.0,2.05,2.37,-29
1006102800,-1.1,6.4,387.0,1.92,0.89,-27
1006106400,-1.2,6.1,380.0,1.76,0.84,-26
1006110000,0.3,5.9,380.0,1.7,0.15,-27
1006113600,2.7,5.9,371.0,1.62,-0.85,-30
1006117200,2.3,7.5,372.0,2.08,-0.78,-27
1006120800,-4.3,7.8,379.0,2.24,1.71,-24
1006124400,-4.6,7.5,377.0,2.13,1.77,-29
1006128000,-2.2,7.8,379.0,2.24,0.83,-35
1006131600,-6.2,8.0,377.0,2.42,2.26,-28
1006135200,-1.9,6.8,378.0,2.03,0.91,-33
1006138800,1.6,6.5,386.0,2.08,-0.31,-36
1006142400,-1.5,6.8,392.0,2.28,0.94,-37
1006146000,1.9,5.6,413.0,1.97,-0.17,-39
1006149600,-0.3,6.0,401.0,1.94,0.64,-39
1006153200,2.7,5.6,417.0,1.94,-0.29,-35
1006156800,-1.8,6.1,418.0,2.21,1.5,-29
1006160400,-0.2,6.3,402.0,2.09,0.56,-31
1006164000,1.6,5.5,408.0,1.81,0.12,-28
1006167600,-1.1,6.1,396.0,1.96,1.07,-25
1006171200,0.3,5.4,405.0,1.83,0.57,-30
1006174800,1.5,5.1,422.0,1.87,-0.08,-33
1006178400,-3.2,4.6,424.0,1.69,2.08,-36
1006182000,-4.1,5.3,417.0,1.9,1.96,-48
1006185600,-2.6,5.0,415.0,1.74,1.29,-47
1006189200,-0.1,3.5,426.0,1.27,0.3,-46
1006192800,1.8,5.5,493.0,3.04,-0.39,-36
1006196400,-2.4,8.2,554.0,5.48,1.88,-32
1006200000,-0.9,8.2,568.0,5.57,0.91,-40
1006203600,3.8,8.0,534.0,4.86,-1.82,-47
1006207200,2.1,8.9,516.0,4.92,-0.93,-39
1006210800,3.7,9.5,511.0,4.66,-1.74,-36
1006214400,-3.0,10.1,511.0,4.93,1.74,-34
1006218000,-1.0,9.4,511.0,4.62,0.77,-39
1006221600,0.6,9.5,505.0,4.6,-0.0,-35
1006225200,-0.2,12.5,495.0,5.42,0.49,-26
1006228800,-1.1,13.6,485.0,5.62,1.02,-30
1006232400,-3.1,13.6,474.0,5.51,1.8,-38
1006236000,-2.4,10.8,471.0,4.63,1.55,-40
1006239600,1.8,10.1,462.0,4.28,0.14,-39
1006243200,4.0,9.5,458.0,3.63,-0.96,-34
1006246800,5.3,7.9,457.0,2.96,-1.74,-33
1006250400,5.3,5.4,445.0,1.94,-1.96,-35
1006254000,5.3,5.0,440.0,1.78,-1.94,-34
1006257600,5.2,4.3,432.0,1.47,-1.77,-33
1006261200,4.6,4.6,419.0,1.46,-1.68,-31
1006264800,4.2,4.4,417.0,1.39,-1.63,-32
1006268400,3.5,4.3,417.0,1.34,-1.46,-31
1006272000,2.9,4.3,417.0,1.35,-1.17,-31
1006275600,2.6,4.4,411.0,1.35,-0.99,-30
1006279200,2.1,4.0,403.0,1.17,-0.77,-28
1006282800,2.5,3.9,396.0,1.09,-0.91,-27
1006286400,2.8,3.8,391.0,1.05,-1.09,-28
1006290000,2.3,3.9,389.0,1.08,-0.86,-28
1006293600,1.4,4.1,392.0,1.15,-0.51,-26
1006297200,1.6,4.2,393.0,1.2,-0.59,-24
1006300800,1.5,4.3,388.0,1.21,-0.54,-24
1006304400,1.3,4.2,387.0,1.16,-0.46,-25
1006308000,1.0,4.6,380.0,1.22,-0.38,-26
1006311600,2.3,4.2,385.0,1.14,-0.89,-26
1006315200,1.6,4.3,380.0,1.16,-0.42,-25
1006318800,1.2,3.5,379.0,0.93,0.11,-26
1006322400,0.2,3.3,380.0,0.88,0.65,-29
1006326000,1.7,4.3,373.0,1.09,-0.04,-26
1006329600,1.9,3.5,380.0,0.91,0.11,-21
1006333200,1.8,4.0,376.0,1.02,-0.0,-20
1006336800,1.5,4.7,372.0,1.18,-0.0,-21
1006340400,0.7,4.1,378.0,1.06,0.45,-20
1006344000,0.1,4.6,377.0,1.2,0.64,-20
1006347600,2.6,4.4,367.0,1.1,-0.51,-21
1006351200,2.5,4.3,364.0,1.05,-0.51,-19
1006354800,-0.9,4.5,364.0,1.12,0.73,-14
1006358400,-2.7,5.5,369.0,1.42,1.22,-16
1006362000,1.4,6.9,371.0,1.76,-0.41,-19
1006365600,3.3,8.1,372.0,2.07,-1.19,-16
1006369200,2.8,8.1,373.0,2.07,-0.93,-11
1006372800,1.4,6.9,372.0,1.77,-0.45,-10
1006376400,2.7,5.5,369.0,1.48,-1.0,-12
1006380000,0.9,5.5,369.0,1.53,-0.33,-12
1006383600,1.4,5.5,365.0,1.45,-0.51,-12
1006387200,3.3,5.5,362.0,1.38,-1.19,-12
1006390800,0.2,5.9,372.0,1.61,-0.0,-13
1006394400,-0.8,5.5,379.0,1.6,0.49,-15
1006398000,-2.5,4.9,400.0,1.51,1.28,-18
1006401600,-0.9,4.8,400.0,1.48,0.72,-21
1006405200,1.0,4.2,407.0,1.32,0.12,-16
1006408800,2.5,3.9,410.0,1.31,-0.25,-19
1006412400,2.0,3.9,422.0,1.34,0.17,-19
1006416000,-4.9,4.5,433.0,1.56,2.25,-18
1006419600,2.1,3.5,406.0,1.11,-0.16,-21
1006423200,1.1,3.5,417.0,1.15,0.42,-18
1006426800,2.0,3.9,419.0,1.28,-0.5,-16
1006430400,1.0,3.5,425.0,1.22,0.3,-15
1006434000,1.7,3.3,423.0,1.13,-0.08,-14
1006437600,1.6,3.5,422.0,1.26,-0.3,-16
1006441200,-0.6,3.7,426.0,1.25,0.6,-15
1006444800,1.9,3.4,434.0,1.18,-0.39,-15
1006448400,2.2,3.4,446.0,1.26,-0.54,-11
1006452000,0.6,3.7,430.0,1.27,-0.13,-9
1006455600,-3.9,4.1,436.0,1.49,1.61,-6
1006459200,-1.7,4.1,426.0,1.4,0.72,-17
1006462800,-3.6,4.3,454.0,1.63,1.59,-23
1006466400,-3.7,4.0,445.0,1.47,1.65,-29
1006470000,-1.5,3.9,438.0,1.46,0.66,-28
1006473600,-4.1,3.4,461.0,1.38,1.89,-33
1006477200,-3.2,3.8,469.0,1.62,1.41,-39
1006480800,0.8,3.8,460.0,1.58,-0.55,-42
1006484400,-3.5,3.8,447.0,1.49,1.39,-37
1006488000,-2.3,3.2,452.0,1.3,1.18,-31
1006491600,1.1,3.4,456.0,1.43,-0.55,-34
1006495200,1.8,3.5,451.0,1.45,-0.86,-33
1006498800,0.2,3.5,455.0,1.48,-0.18,-26
1006502400,-3.4,3.6,454.0,1.54,1.73,-24
1006506000,-5.1,3.8,460.0,1.67,1.98,-30
1006509600,-1.9,3.7,453.0,1.61,1.22,-34
1006513200,-4.8,3.8,450.0,1.59,2.16,-30
1006516800,0.2,3.8,428.0,1.45,0.3,-26
1006520400,-1.5,4.0,432.0,1.56,0.95,-31
1006524000,-4.3,4.1,443.0,1.65,1.68,-29
1006527600,1.5,3.9,432.0,1.49,-0.3,-31
1006531200,0.7,4.0,433.0,1.54,-0.0,-37
1006534800,-2.1,4.3,449.0,1.78,1.21,-33
1006538400,1.9,4.3,445.0,1.73,-0.89,-27
1006542000,2.5,4.0,460.0,1.74,-1.01,-25
1006545600,-0.9,4.0,444.0,1.63,0.44,-24
1006549200,-1.0,4.2,439.0,1.64,0.44,-25
1006552800,-1.5,4.0,442.0,1.56,0.66,-31
1006556400,-0.3,3.8,458.0,1.59,0.18,-35
1006560000,1.1,3.9,455.0,1.61,-0.46,-29
1006563600,0.8,4.0,455.0,1.6,-0.36,-31
1006567200,-3.0,3.9,452.0,1.52,1.45,-34
1006570800,-2.1,4.0,444.0,1.51,0.98,-34
1006574400,-1.9,4.2,468.0,1.81,0.7,-39
1006578000,-2.9,4.7,466.0,1.94,0.93,-24
1006581600,-11.0,24.6,948.0,40.76,18.11,2
1006585200,6.7,44.5,894.0,71.04,-8.05,-91
1006588800,11.2,36.1,849.0,49.54,-18.42,-92
1006592400,33.7,31.9,864.0,46.93,-35.94,-72
1006596000,9.1,18.2,876.0,26.78,-13.49,-96
1006599600,-21.7,23.5,843.0,31.79,19.14,-132
1006603200,-5.2,20.1,843.0,28.05,6.49,-196
1006606800,-4.7,14.5,907.0,21.51,7.35,-179
1006610400,-4.1,8.1,1040.0,17.52,6.14,-202
1006614000,3.7,5.4,1034.0,11.55,-4.03,-211
1006617600,4.5,1.4,918.0,2.25,-3.12,-221
1006621200,13.2,0.6,876.0,0.9,-11.83,-216
1006624800,15.1,0.4,827.0,0.58,-12.74,-205
1006628400,13.5,0.7,827.0,1.01,-11.16,-187
1006632000,10.4,0.6,826.0,0.87,-8.59,-177
1006635600,10.1,0.7,803.0,0.96,-8.11,-172
1006639200,10.7,3.3,788.0,4.57,-8.43,-153
1006642800,12.6,2.2,765.0,2.81,-9.64,-150
1006646400,10.7,2.3,773.0,3.1,-8.27,-145
1006650000,10.5,1.4,754.0,1.87,-7.84,-145
1006653600,11.1,1.7,759.0,2.18,-8.27,-144
1006657200,13.4,2.0,725.0,2.39,-9.64,-134
1006660800,15.1,3.2,689.0,3.18,-10.47,-124
1006664400,15.2,4.0,667.0,3.83,-10.01,-118
1006668000,14.8,5.7,655.0,5.21,-9.17,-111
1006671600,15.0,3.4,654.0,3.18,-8.89,-114
1006675200,14.3,1.7,635.0,1.33,-8.89,-113
1006678800,11.9,3.1,641.0,2.31,-8.65,-106
1006682400,8.5,3.5,652.0,2.91,-7.24,-103
1006686000,10.3,0.8,662.0,0.74,-8.14,-107
1006689600,9.7,0.6,606.0,0.48,-7.03,-104
1006693200,9.1,0.9,633.0,1.04,-6.27,-98
1006696800,6.6,1.3,628.0,1.34,-4.58,-96
1006700400,5.5,1.7,632.0,1.77,-4.23,-92
1006704000,4.0,1.4,630.0,1.29,-2.96,-89
1006707600,3.6,1.2,637.0,1.24,-2.61,-90
1006711200,4.9,1.2,615.0,1.26,-3.2,-88
1006714800,6.5,0.8,580.0,0.78,-3.83,-86
1006718400,5.6,0.8,595.0,0.81,-3.39,-85
1006722000,4.9,0.9,578.0,0.82,-2.83,-84
1006725600,1.3,0.9,602.0,0.83,-0.78,-83
1006729200,2.3,0.8,596.0,0.73,-1.37,-81
1006732800,2.1,0.9,603.0,0.76,-1.33,-83
1006736400,0.0,0.8,638.0,0.74,-0.06,-86
1006740000,1.4,0.8,627.0,0.69,-1.0,-85
1006743600,0.7,0.8,623.0,0.7,-0.75,-82
1006747200,0.2,0.8,596.0,0.62,-0.36,-78
1006750800,-0.4,0.8,578.0,0.57,0.23,-75
1006754400,-0.6,0.8,574.0,0.58,0.46,-75
1006758000,-0.4,0.8,568.0,0.54,0.11,-73
1006761600,-0.5,0.8,571.0,0.58,-0.17,-67
1006765200,-0.8,0.8,576.0,0.62,-0.23,-63
1006768800,-0.2,0.8,576.0,0.6,-0.63,-60
1006772400,0.2,0.8,553.0,0.53,-0.55,-57
1006776000,0.1,0.9,549.0,0.61,-0.49,-56
1006779600,-0.4,0.9,539.0,0.59,-0.11,-54
1006783200,-0.3,1.0,541.0,0.64,-0.16,-50
1006786800,0.6,1.0,535.0,0.62,-0.54,-50
1006790400,0.2,1.0,528.0,0.59,-0.26,-50
1006794000,0.0,0.9,521.0,0.56,-0.05,-48
1006797600,-0.1,0.9,518.0,0.52,0.05,-45
1006801200,-0.3,1.0,511.0,0.53,0.15,-45
1006804800,0.4,1.2,503.0,0.63,-0.2,-45
1006808400,1.2,1.3,497.0,0.68,-0.6,-43
1006812000,-0.8,1.4,483.0,0.72,0.39,-43
1006815600,-1.0,1.6,473.0,0.78,0.47,-43
1006819200,0.2,1.5,466.0,0.7,-0.09,-50
1006822800,0.3,1.6,464.0,0.75,-0.14,-55
1006826400,-0.3,1.8,468.0,0.85,0.05,-53
1006830000,-0.2,1.9,460.0,0.94,-0.05,-48
1006833600,0.2,2.1,457.0,1.04,-0.27,-42
1006837200,1.1,2.4,464.0,1.21,-0.88,-37
1006840800,1.5,2.6,463.0,1.28,-1.11,-36
1006844400,1.1,3.0,478.0,1.48,-1.29,-33
1006848000,0.9,3.3,482.0,1.65,-1.3,-29
1006851600,0.4,2.5,468.0,1.07,-1.12,-31
1006855200,0.5,2.1,465.0,0.87,-1.16,-30
1006858800,0.3,2.2,454.0,0.88,-0.91,-30
1006862400,0.4,2.3,451.0,0.91,-0.9,-30
1006866000,0.2,2.2,448.0,0.9,-0.58,-29
1006869600,0.0,2.0,444.0,0.85,-0.4,-28
1006873200,-0.2,2.0,448.0,0.86,-0.27,-26
1006876800,-1.4,2.2,450.0,0.98,0.32,-27
1006880400,0.2,2.1,440.0,0.93,-0.26,-27
1006884000,-0.1,2.2,440.0,0.85,-0.09,-25
1006887600,-0.1,2.3,435.0,0.95,-0.0,-25
1006891200,0.6,2.4,429.0,0.96,-0.26,-25
1006894800,-0.7,2.4,435.0,0.98,0.3,-26
1006898400,0.2,2.7,442.0,1.14,-0.09,-26
1006902000,1.0,2.8,443.0,1.21,-0.4,-28
1006905600,0.0,2.8,430.0,1.16,-0.0,-30
1006909200,0.5,2.4,422.0,0.89,-0.21,-31
1006912800,0.3,2.3,415.0,0.84,-0.12,-33
1006916400,0.0,2.3,412.0,0.86,-0.0,-33
1006920000,-0.3,2.2,410.0,0.8,0.08,-32
1006923600,-0.6,2.4,409.0,0.84,0.16,-28
1006927200,0.1,2.7,406.0,0.93,-0.16,-25
1006930800,0.4,2.6,410.0,0.91,-0.45,-20
1006934400,0.2,2.6,418.0,0.96,-0.67,-17
1006938000,0.7,2.7,418.0,1.03,-0.92,-16
1006941600,1.7,2.2,411.0,0.82,-0.95,-17
1006945200,0.4,1.9,417.0,0.72,-0.33,-16
1006948800,-0.6,2.4,406.0,0.89,-0.12,-16
1006952400,0.1,2.5,401.0,0.84,-0.44,-16
1006956000,1.3,2.2,396.0,0.71,-0.75,-15
1006959600,0.1,1.9,413.0,0.75,-0.33,-13
1006963200,-0.1,2.2,425.0,0.92,-0.26,-13
1006966800,-0.2,2.4,431.0,0.96,-0.17,-14
1006970400,0.2,2.8,423.0,1.05,-0.17,-13
1006974000,2.1,2.7,411.0,1.02,-0.86,-13
1006977600,2.4,2.4,421.0,0.88,-1.01,-13
1006981200,-0.1,3.4,450.0,1.29,0.09,-12
1006984800,0.3,3.6,448.0,1.39,-0.09,-14
1006988400,0.1,3.6,438.0,1.37,-0.0,-15
1006992000,1.8,4.0,427.0,1.49,-0.77,-15
1006995600,0.2,3.7,446.0,1.47,-0.13,-15
1006999200,-1.1,3.6,444.0,1.41,0.4,-17
1007002800,-0.7,3.5,442.0,1.36,0.13,-19
1007006400,0.5,3.5,446.0,1.41,-0.49,-20
1007010000,0.2,3.4,435.0,1.3,-0.39,-18
1007013600,-1.8,3.0,442.0,1.15,0.31,-18
1007017200,-2.5,3.0,441.0,1.15,0.53,-19
1007020800,-1.0,3.3,433.0,1.18,-0.13,-17
1007024400,-0.2,3.2,427.0,1.15,-0.51,-17
1007028000,3.3,3.3,417.0,1.17,-1.54,-17
1007031600,-0.7,3.0,418.0,1.04,-0.04,-16
1007035200,-0.7,3.1,426.0,1.1,-0.3,-17
1007038800,-0.4,2.8,410.0,0.93,-0.16,-16
1007042400,1.2,2.8,411.0,0.93,-0.66,-12
1007046000,0.1,2.9,401.0,0.91,-0.28,-12
1007049600,0.3,3.4,402.0,1.09,-0.32,-14
1007053200,2.8,4.0,399.0,1.25,-1.16,-14
1007056800,0.0,4.3,394.0,1.28,-0.08,-14
1007060400,1.8,4.3,393.0,1.27,-0.75,-14
1007064000,0.9,4.1,392.0,1.21,-0.35,-14
1007067600,0.7,3.8,392.0,1.14,-0.24,-14
1007071200,-0.1,3.8,383.0,1.07,0.08,-15
1007074800,-0.8,3.8,376.0,1.05,0.34,-17
1007078400,-0.7,3.9,375.0,1.11,0.26,-19
1007082000,-1.6,3.9,376.0,1.12,0.6,-22
1007085600,-0.9,4.2,383.0,1.26,0.31,-22
1007089200,0.5,4.3,373.0,1.21,-0.3,-20
1007092800,1.4,4.4,368.0,1.19,-0.66,-16
1007096400,2.2,4.4,362.0,1.14,-0.94,-13
1007100000,-0.1,4.3,358.0,1.11,-0.21,-13
1007103600,-0.4,4.2,359.0,1.1,-0.22,-12
1007107200,-0.6,4.1,355.0,1.03,-0.18,-13
1007110800,-1.4,4.2,357.0,1.07,0.07,-16
1007114400,-0.2,4.3,361.0,1.11,-0.4,-17
1007118000,-0.5,4.1,354.0,1.02,-0.25,-16
1007121600,0.8,4.3,343.0,1.0,-0.48,-13
1007125200,0.9,4.3,340.0,1.0,-0.44,-9
1007128800,1.2,4.6,342.0,1.07,-0.41,0
1007132400,0.4,4.7,343.0,1.09,-0.17,-5
1007136000,0.0,4.7,343.0,1.07,-0.14,-5
1007139600,-0.6,4.6,342.0,1.04,0.1,-7
1007143200,1.3,4.9,348.0,1.13,-0.52,-5
1007146800,1.7,7.3,363.0,1.81,-0.65,-1
1007150400,1.1,9.0,366.0,2.25,-0.4,0
1007154000,-0.1,12.1,372.0,3.19,0.07,3
1007157600,0.6,13.0,366.0,3.32,-0.15,2
1007161200,0.4,12.8,364.0,3.18,-0.11,1
1007164800,0.6,13.2,361.0,3.23,-0.18,1
1007168400,-2.2,13.3,364.0,3.32,0.8,-3
1007172000,2.7,14.7,352.0,3.41,-1.02,-3
1007175600,4.3,13.2,350.0,3.0,-1.57,-5
1007179200,2.0,11.7,348.0,2.65,-0.97,-4
1007182800,-0.2,17.6,355.0,4.1,-0.35,4
1007186400,-3.4,23.5,358.0,5.81,0.68,8
1007190000,-2.7,28.3,359.0,7.04,0.32,7
1007193600,-1.7,28.3,360.0,7.15,-0.18,9
1007197200,1.5,25.1,352.0,5.94,-1.3,6
1007200800,3.1,26.1,349.0,5.69,-1.68,8
1007204400,-0.8,46.4,346.0,9.98,-0.17,13
1007208000,-1.8,40.6,346.0,8.54,0.03,7
1007211600,5.4,14.4,333.0,3.11,-2.03,-2
1007215200,9.0,9.4,326.0,1.83,-3.0,-2
1007218800,7.0,10.3,316.0,1.88,-2.53,-3
1007222400,4.1,4.2,332.0,0.84,-1.79,-9
1007226000,4.2,13.4,347.0,2.88,-1.74,-1
1007229600,4.7,18.1,345.0,3.78,-1.76,-1
1007233200,6.2,8.7,345.0,1.84,-2.17,-4
1007236800,7.0,6.2,348.0,1.34,-2.4,-6
1007240400,6.5,6.5,348.0,1.41,-2.23,-4
1007244000,5.6,3.2,353.0,0.8,-1.87,-7
1007247600,3.6,5.7,371.0,1.57,-1.22,-2
1007251200,5.4,12.7,371.0,3.5,-1.97,-1
1007254800,4.9,10.3,373.0,2.87,-1.83,-2
1007258400,4.9,9.7,377.0,2.76,-1.92,-3
1007262000,5.1,7.9,374.0,2.21,-2.06,-2
1007265600,3.8,9.5,366.0,2.55,-1.65,0
1007269200,3.3,8.9,384.0,2.62,-1.69,3
1007272800,4.0,7.0,387.0,2.1,-2.09,0
1007276400,4.2,8.3,382.0,2.42,-2.22,3
1007280000,3.7,11.1,372.0,3.07,-1.9,6
1007283600,3.2,15.2,367.0,4.09,-1.21,10
1007287200,2.8,18.2,366.0,4.88,-1.17,12
1007290800,3.2,20.7,358.0,5.31,-1.32,13
1007294400,0.3,26.6,352.0,6.59,-0.25,16
1007298000,0.8,26.1,344.0,6.18,-0.41,15
1007301600,1.9,24.4,345.0,5.81,-0.66,16
1007305200,-0.1,20.8,352.0,5.15,-0.28,13
1007308800,4.7,18.2,367.0,4.9,-2.06,9
1007312400,2.0,14.9,357.0,3.8,-0.86,6
1007316000,1.5,15.6,358.0,4.0,-0.64,5
1007319600,0.5,15.4,349.0,3.75,-0.21,5
1007323200,0.3,17.0,342.0,3.98,-0.07,0
1007326800,-0.6,16.5,342.0,3.86,0.24,0
1007330400,-1.0,16.7,340.0,3.86,0.41,-1
1007334000,5.3,14.9,340.0,3.44,-1.73,-2
1007337600,8.4,14.7,351.0,3.62,-2.88,2
1007341200,9.5,15.6,353.0,3.89,-3.35,3
1007344800,9.5,16.2,358.0,4.15,-3.44,5
1007348400,7.8,16.5,357.0,4.21,-2.93,8
1007352000,1.9,16.2,360.0,4.2,-1.08,10
1007355600,7.4,7.3,373.0,2.03,-2.87,6
1007359200,8.8,10.8,362.0,2.83,-3.19,6
1007362800,7.9,9.1,374.0,2.55,-3.29,5
1007366400,9.0,7.7,388.0,2.32,-3.61,2
1007370000,5.9,8.2,397.0,2.58,-2.86,-2
1007373600,5.5,7.8,412.0,2.65,-2.88,-3
1007377200,2.4,7.6,418.0,2.66,-1.88,-1
1007380800,2.1,7.9,409.0,2.64,-1.47,5
1007384400,2.3,8.7,375.0,2.45,-1.5,5
1007388000,2.1,8.8,387.0,2.64,-1.47,6
1007391600,1.2,8.7,371.0,2.39,-0.93,6
1007395200,-4.5,8.3,387.0,2.49,1.32,5
1007398800,0.2,9.2,396.0,2.89,-0.44,1
1007402400,-10.1,10.0,394.0,3.1,3.86,1
1007406000,-7.8,7.5,402.0,2.42,3.1,-20
1007409600,-5.0,6.9,407.0,2.29,2.16,-29
